Course Code,Course Title,Historical Consciousness,Aesthetic Exploration,Philosophical Inquiry and Life’s Meanings,Social Inquiry II,Social Inquiry I,Scientific Inquiry II,Scientific Inquiry I,Quantitative Reasoning II,Quantitative Reasoning I,Ethical Reasoning,Global Citizenship and Intercultural Literacy,The Individual in Community,Digital/Multimedia Expression,Oral and/or Signed Communication,Writing-Intensive Course,"Writing, Research, and Inquiry",First-Year Writing Seminar,Creativity / Innovation,Teamwork / Collaboration,Research and Information Literacy,Critical Thinking
SAR HS 418S,Health Sciences Field Experience: Health Sciences,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WED DE 382,American Sign Language 2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
WED DE 382S,American Sign Language 2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
WED DE 384,American Sign Language 4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
WED DE 582,American Sign Language 2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
WED DE 582S,American Sign Language 2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
WED EC 350,Introduction to Early Childhood Education,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
WED ED 225,Project Citizen: Promoting Civic Engagement,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WED EN 512,Methods of Teaching Writing in Secondary English Language Arts,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
WED EN 538,Teaching in American Literature,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
WED EN 712,Methods of Teaching Writing in Secondary English Language Arts,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
WED ME 200,Introduction to Mathematics Education,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WED SC 521,Introduction to STEM Education Theory and Practice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WED SC 521E,Introduction to STEM Education Theory and Practice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WED SE 251,Special Education and Adolescents,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS AA 356,Religion in the Digital Age,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
CAS AA 656,Religion in the Digital Age,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
CAS BB 498,Honors Research in Biochemistry and Molecular Biology Seminar 2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CAS BB 592,Graduate Research in Biochemistry and Molecular Biology,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
CAS BI 497,Honors in Biology Seminar,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CAS BI 498,Honors in Biology Seminar,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CAS BI 586,Ecological Genomics,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
CAS CC 220,Multimedia Encounters with Core Texts,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CAS CC 320,Extended Multimedia Encounters with Core Texts,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
CAS CC 320S,Extended Multimedia Encounters with Core Texts,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
CAS CH 402,Honors Research in Chemistry,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
CAS CH 442,Senior Research in Chemistry 2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CAS CH 462,Senior Research in Chemistry 2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CAS CH 462S,Senior Research in Chemistry 2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CAS CS 480,Introduction to Computer Graphics,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CAS CS 539,Spark! Data Science X-Lab Practicum,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
CAS CS 680,Graduate Introduction to Computer Graphics,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CAS EE 310,Climate and the Environment,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
CAS IR 363,Economic Cooperation in East Asia,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
CAS LC 313,Chinese through Theater and Performance,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
CAS LF 310,French for the Professions,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CAS LK 319,Korean Language through Popular Music,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
CAS NE 402,Honors Research in Neuroscience 2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
CAS NE 402S,Honors Research in Neuroscience 2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
CAS PY 371,Electronics for Scientists,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
CAS PY 485E,COMP PARTCLE PY,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
CAS PY 681,Electronics for Scientists,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
CAS RN 356,Religion in the Digital Age,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
CAS RN 656,Religion in the Digital Age,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
CAS WR 152,"Writing, Research, & Inquiry with Digital/Multimedia Expression",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
CAS WR 152E,Writing/Research/Inquiry DIG,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
CAS WR 152S,"Writing, Research, & Inquiry with Digital/Multimedia Expression",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
CAS WR 415,Public Writing,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
CFA AR 123,"Foundation Design: Introductory Principles, Practices",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CFA AR 209S,Puppets Make News: Crafting the Message in Digital Storytelling,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
CFA AR 412,Architectural Design 1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
CFA AR 428,Architecture Site Design 1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
CFA AR 428E,ARCH SITE DES 1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
CFA AR 512,Architectural Design 2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
CFA AR 515,Digital Photo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
CFA AR 515S,Digital Photography,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
CFA AR 517,Digital Printmaking: Ink & Pixel 4 credits Spring term,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CFA ME 344,Technology for Musicians,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CFA ME 344E,Technology for Musicians,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CFA ME 445,Technology for Musicians,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CFA ME 544,Technology for Musicians,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CFA MP 425,Digital and Multimedia Expression for Musicians,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CFA MT 435,Composing with Electronic Sounds and Computers 1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CFA MT 635,Composing with Electronic Sounds and Computers 1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CFA TH 158,Introduction to Design 2: 2D & 3D Design Fundamentals,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
CFA TH 429,Understanding the Camera,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CGS RH 104E,Rhetorical Practices from The Industrial Revolution through the Digital Revolution,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
CGS RH 104S,Rhetorical Practices from The Industrial Revolution through the Digital Revolution,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
COM CM 510,Media Expression and Communication,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COM CM 510S,Media Expression and Communication,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COM CM 518,Creative Video Development,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
COM CM 518S,Creative Video Development,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
COM CO 305,Photography Fundamentals,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
COM CO 305S,Photography Fundamentals,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
COM FT 201,"Screen Language: The Aesthetics, Grammar and Rhetoric of the Moving Image",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
COM FT 201S,"Screen Language: The Aesthetics, Grammar, and Rhetoric of the Moving Image",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
COM FT 352E,FILM PROD/VIDEO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
COM FT 554,Special Topics in International Studies,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
COM FT 554E,Special Topics,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
COM FT 554S,Special Topics in International Studies,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
COM JO 205,Visual Storytelling,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
COM JO 205S,Visual Storytelling,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
COM JO 322,Smart Phone Reporting,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
ENG BE 466,Biomedical Engineering Senior Project,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
ENG BE 466S,Biomedical Engineering Senior Project,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
ENG EC 463,Senior Design Project 1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
ENG EC 463E,Senior Design Project 1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
ENG ME 461,Senior Design 2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
ENG ME 461E,Senior Design 2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
HUB XC 420,BU Cross-College Challenge Projects (DME),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
HUB XC 421,Unheard Voices: Deconstructing the Dominant Narratives by Inclusion,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
HUB XC 422,Exploring Walkability in Boston,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
KHC HC 522,People in Process: Choice & Change - Digital/Multimedia Expression,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
QST SM 303,Cross-Functional Core,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
QST SM 323,Cross-Functional Core,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
SAR HP 305,Foundations of Health Promotion,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
SAR HP 306,Foundations of Health Promotion,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
SAR HP 345,Introduction to Sports Medicine,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAR HS 371,Pulmonary Pathophysiology,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
SAR HS 426,Research Experience,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAR HS 446,Research Experience,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
SAR HS 449,Research Experience,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
WED ED 230,Introduction to Design as Educational Inquiry,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
WED ED 506,Making Learning Visible: Exploring Multimedia Tools to Document and Deepen Learning,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
WED HD 121,Launching Your Personal Brand,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
WED LR 501,Teaching of Reading,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
WED LR 501E,TEACH OF READIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
WED ME 501,Methods for Tutoring Math Students,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
WED ME 501E,Methods for Tutoring Math Students,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
WED WL 511,Teaching Methods in World Language Education,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
CAS AH 528,Landscapes: Art and Environment in China,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
CAS AH 533,Seminar: Greek Art and Architecture,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
CAS AR 533,Seminar: Greek Art and Architecture,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
CAS AS 441,Observational Astronomy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
CAS BB 341,Junior Research in Biochemistry and Molecular Biology 2 (2 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CAS BB 350,Junior Research in Biochemistry and Molecular Biology 1 (4 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CAS BB 350S,JUNIOR BMB RES1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CAS BB 382S,JR BMB RES 2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CAS BB 401,Honors Research in Biochemistry and Molecular Biology,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CAS BB 450,Senior Research in Biochemistry and Molecular Biology 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CAS BB 450S,SENIOR BMB RES1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CAS BB 591,Graduate Research in Biochemistry and Molecular Biology,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CAS BI 341,Junior Research in Biology 2 (2 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CAS BI 341S,Junior Research in Biology 2 (2 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CAS BI 350,Junior Research in Biology 1 (4 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CAS BI 350S,JUNIOR BIO RES1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CAS BI 401,Honors Research In Biology,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CAS BI 450,Senior Research in Biology 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CAS BI 450S,Senior Research in Biology 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CAS BI 507,Diversity of Sex,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CAS BI 509,Metapopulation Ecology,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
CAS BI 565,Functional Genomics,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
CAS CC 318,Public Speaking,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
CAS CH 142,Freshman Research in Chemistry 2 (2 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CAS CH 161,Freshman Research in Chemistry 1 (4 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CAS CH 162,Freshman Research in Chemistry 2 (4 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CAS CH 242,Sophomore Research in Chemistry 2 (2 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CAS CH 261,Sophomore Research in Chemistry 1 (4 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CAS CH 262,Sophomore Research in Chemistry 2 (4 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CAS CH 342,Junior Research in Chemistry 2 (2 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CAS CH 361,Junior Research in Chemistry 1 (4 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CAS CH 362,Junior Research in Chemistry 2 (4 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CAS CL 313,"The ""Odyssey"" and ""Ulysses""",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
CAS CL 406,Advanced Topics in Classical Civilization,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
CAS CS 402,Senior Independent Work,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CAS CS 561,Data Systems Architectures,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CAS EE 623,Marine Biogeochemistry,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CAS EN 213,"The ""Odyssey"" and ""Ulysses""",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
CAS EN 220,Seminar in Literature,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
CAS EN 220S,Seminar in Literature,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
CAS EN 241,Jewish Humor and Satire: Stand-Up Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
CAS IR 369,Southeast Asia in World Politics,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CAS IR 369S,Southeast Asia in World Politics,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CAS IR 402,Pardee School Honors Thesis 2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
CAS IR 523,Cybersecurity and U.S. National Security,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
CAS IR 533,Contentious Politics and the Arab Uprisings in the Middle East,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
CAS IR 533S,Contentious Politics and the Arab Uprisings in the Middle East,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
CAS IR 548,Peacekeeping and State-Building,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
CAS IR 561,Religion and International Relations,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
CAS JS 239,Jewish Humor and Satire: Stand-Up Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
CAS LC 318,Chinese through Public Speaking,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
CAS LF 324,Advanced Spoken French,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
CAS LF 324E,Advanced Spoken French,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
CAS LK 312,Sixth-Semester Korean,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
CAS LK 410,Korean Conversation and Discourse,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CAS LS 318,Spanish through Public Speaking,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
CAS MA 402,Senior Independent Work,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CAS NE 372,Junior Research in Neuroscience 2 (2 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CAS NE 372S,JUNIOR NEU RES2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CAS NE 391,Junior Research in Neuroscience 1 (4 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CAS NE 391S,Undergraduate Research in Neuroscience III,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CAS NE 393,Junior Research in Neuroscience 3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
CAS NE 393S,JUNIOR NEU RES3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
CAS NE 491,Senior Research in Neuroscience 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CAS NE 491S,Senior Research in Neuroscience 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CAS NE 493,Senior Research in Neuroscience 3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
CAS NE 493S,SENIOR NEU RES3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
CAS PO 354,Southeast Asia in World Politics,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CAS PO 547,US Social Movements,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
CAS PO 589,Religion and International Relations,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
CAS PY 392E,D S FOR JUNIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
CAS PY 401,Senior Independent Work,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CAS PY 581,Advanced Laboratory,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
CAS RN 102,Encountering Religion: Topics in Religious Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
CAS WR 151,"Writing, Research, & Inquiry with Oral and/or Signed Expression",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
CAS WR 151E,"Writing, Research, & Inquiry with Oral and/or Signed Expression",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
CAS WR 151S,"Writing, Research, & Inquiry with Oral and/or Signed Expression",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
CAS WR 318,Public Speaking,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
CAS WS 507,Diversity of Sex,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CAS XL 313,"The ""Odyssey"" and ""Ulysses""",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
CAS XL 337,Jewish Humor and Satire: Stand-Up Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
CAS XL 479,WLL Senior Seminar,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
CFA MP 737,CONV ITALIAN 2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CFA TH 111,Voice and Speech 1: Experiencing Voice,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CFA TH 422,Acting 4: Professional Lifetime Skills,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
CGS RH 103,Rhetorical Practices from the Ancient World to Enlightenment,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
COM CM 211,Professional Presentation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
COM CM 211S,Professional Presentation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
COM CM 335E,Advertising Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
COM CM 406E,BRAND ADVT & PR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
COM CO 201,Introduction to Communication Writing,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
COM CO 201S,Introduction to Communication Writing,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
COM FT 402,Production II,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
COM FT 527,Crowdfunding and Distribution,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENG EC 464,Senior Design Project 2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
ENG EC 464E,Senior Design Project 2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
ENG EC 467,Senior Thesis,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
ENG ME 785,No longer offered,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
HUB XC 433,BU Cross-College Challenge Projects (OSC),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
HUB XC 433S,BU Hub Cross-College Challenge: Promoting the JFK Presidential Birthplace,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
HUB XC 434,Marketing and Social Equity in the Cannabis Industry,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
